,created_at,favorite_count,hashtags,latitute,longitute,retweet_count,text
132,Wed Jan 30 21:53:48 +0000 2019,0,['disasterassisteam'],,,0,"RT @Lauriefirelily: This is 1 one reason I give my ❤ &amp; soul to  #disasterassisteam
The survivors still need our help!
✔$8 billion of those…"
133,Wed Jan 30 21:53:45 +0000 2019,0,['Sutter'],,,0,"RT @Jasamsdestiny: Anyone who's relocated to #Sutter County, Harley Davidson in Yuba City will store your bike free of charge.  🏍️

Contact…"
134,Wed Jan 30 21:53:38 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: We're getting close to the deadline, so I'm going to again tweet places you can call for open RV spots...  just in case,…"
135,Wed Jan 30 21:53:29 +0000 2019,0,[],,,0,RT @Jasamsdestiny: Someone has put on a Go Fund Me page from your local hero Stephan Murray.   This is to help make his personal life easie…
136,Wed Jan 30 21:53:16 +0000 2019,0,['reunion'],,,0,"RT @Jasamsdestiny: Awwww another #reunion  
I love happy family pics.   It's like a weight has been lifted and sunlight is finally streamin…"
137,Wed Jan 30 21:53:00 +0000 2019,0,['reunion'],,,0,"RT @Jasamsdestiny: Awwww another #reunion  
I love happy family pics.   It's like a weight has been lifted and sunlight is finally streamin…"
138,Wed Jan 30 21:52:49 +0000 2019,0,[],,,0,"RT @KRCR7: The Town of Paradise says a temporary ordinance passed on December 11, 2018, allowing the temporary placement of an RV on proper…"
139,Wed Jan 30 21:52:38 +0000 2019,0,['NLCS'],,,1,Please consider joining us tonight or donating directly to Next Level Care Services #NLCS to help the displaced eld… https://t.co/EhvuxiLaTD
140,Wed Jan 30 21:52:31 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: *squeak*   He got ADOPTED today!!!  
Look at that beauty showing off his new sweater!  Way to go mom!  

*paws up....hig…"
141,Wed Jan 30 21:52:21 +0000 2019,0,['disasterassisteam'],,,0,"RT @Lauriefirelily: This is 1 one reason I give my ❤ &amp; soul to  #disasterassisteam
The survivors still need our help!
✔$8 billion of those…"
142,Wed Jan 30 21:52:17 +0000 2019,4,[],,,6,"The Town of Paradise says a temporary ordinance passed on December 11, 2018, allowing the temporary placement of an… https://t.co/9PKk43Uxry"
143,Wed Jan 30 21:52:15 +0000 2019,0,"['newx', 'DisasterAssistTeam', 'CampFire', 'Paradise', 'magalia']",,,0,"RT @Jasamsdestiny: Here's some tips on helping livestock endure this arctic blast

#newx #DisasterAssistTeam #CampFire #Paradise #magalia #…"
144,Wed Jan 30 21:52:02 +0000 2019,0,['Paradise'],,,0,"RT @Jasamsdestiny: This adorable girl has taken up residence at a home in #Paradise.  They love her, but want to try and find her parents.…"
145,Wed Jan 30 21:51:57 +0000 2019,0,"['newx', 'DisasterAssistTeam', 'CampFire', 'Paradise', 'magalia']",,,0,"RT @Jasamsdestiny: Here's some tips on helping livestock endure this arctic blast

#newx #DisasterAssistTeam #CampFire #Paradise #magalia #…"
146,Wed Jan 30 21:51:34 +0000 2019,0,['CampFire'],,,0,"RT @ChaliceGarden: URGENT: Elderly &amp; vulnerable #CampFire survivors being forced out of @RedCross Silver Dollar Fairgrounds today, tho' lea…"
147,Wed Jan 30 21:50:52 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: Anyone want free Dog or Cat food?   @Purina is giving away bags for free.

For Cats
https://t.co/6lZoBZBDew

For Dogs
ht…"
148,Wed Jan 30 21:50:31 +0000 2019,0,['reunion'],,,0,"RT @Jasamsdestiny: Awwww another #reunion  
I love happy family pics.   It's like a weight has been lifted and sunlight is finally streamin…"
149,Wed Jan 30 21:50:25 +0000 2019,0,['CampFire'],,,0,"RT @ChaliceGarden: URGENT: Elderly &amp; vulnerable #CampFire survivors being forced out of @RedCross Silver Dollar Fairgrounds today, tho' lea…"
150,Wed Jan 30 21:49:53 +0000 2019,0,[],,,0,"RT @BCWildfireToday: ""Camp Fire: Bay Area residents pitch in to help victims"" via @mercnews: https://t.co/zw9lAIIjbz

Thank you for sharing…"
151,Wed Jan 30 21:49:46 +0000 2019,0,"['CampFire', 'CampFirePets']",,,0,"RT @ChaliceGarden: #CampFire #CampFirePets
Updated, verified resources: giveaways, rehousing, jobs, grants, info, debris, mental health, fi…"
152,Wed Jan 30 21:49:34 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: Anyone want free Dog or Cat food?   @Purina is giving away bags for free.

For Cats
https://t.co/6lZoBZBDew

For Dogs
ht…"
153,Wed Jan 30 21:49:07 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: WOW...it raised 15k ....  that's incredible!

SF GAY MEN'S CHORUS CAMP FIRE BENEFIT CONCERT YIELDS $15K
https://t.co/xmy…"
154,Wed Jan 30 21:48:56 +0000 2019,0,['transparency'],,,1,A limited take on #transparency into privately-owned utility companies sparks state crisis. Here's a look into… https://t.co/HxWVLzFvji
155,Wed Jan 30 21:48:55 +0000 2019,0,"['CampFire', 'Sutter']",,,0,RT @Jasamsdestiny: #CampFire peeps who've relocated to #Sutter?   If you have kids b/twn 0-5 there's all sorts of free health screenings fo…
156,Wed Jan 30 21:48:50 +0000 2019,0,"['CampFire', 'Paradise', 'magalia', 'yankeehill', 'concow']",,,0,"RT @Jasamsdestiny: CAMP FIRE 
Care Packages Dec 2018 - May 2019
https://t.co/98UuY2ehhF

#CampFire #Paradise #magalia #yankeehill #concow #…"
157,Wed Jan 30 21:48:46 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: Concow/Yankee Hill Debris Removal Community Alliance

1/31
4:30 pm – 6:30 om
Chico Women's Club
592 E 3rd St (3rd and Pi…"
158,Wed Jan 30 21:48:41 +0000 2019,0,['newx'],,,0,"RT @Jasamsdestiny: And always ALWAYS bring your pets inside.  If it's to cold for you, then it's to cold for them...

#newx #DisasterAssist…"
159,Wed Jan 30 21:48:34 +0000 2019,0,"['newx', 'DisasterAssistTeam', 'CampFire', 'Paradise', 'magalia']",,,0,"RT @Jasamsdestiny: Here's some tips on helping livestock endure this arctic blast

#newx #DisasterAssistTeam #CampFire #Paradise #magalia #…"
160,Wed Jan 30 21:48:27 +0000 2019,0,"['newx', 'DisasterAssistTeam', 'CampFire', 'Paradise', 'magalia', 'yankeehill', 'concow']",,,0,"RT @Jasamsdestiny: Tips for walking your pupper in winter....

#newx #DisasterAssistTeam #CampFire #Paradise #magalia #yankeehill #concow #…"
161,Wed Jan 30 21:48:18 +0000 2019,0,['newx'],,,0,"RT @Jasamsdestiny: And always ALWAYS bring your pets inside.  If it's to cold for you, then it's to cold for them...

#newx #DisasterAssist…"
162,Wed Jan 30 21:47:59 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: 🆕

       ⤵️
Free Propane
Courtesy: Stephen Murray, and a Generous Donor

1/31
8am – 12pm
Tractor Supply Co. 
2475 Docto…"
163,Wed Jan 30 21:47:08 +0000 2019,0,"['CampFire', 'CampFirePets']",,,0,"RT @ChaliceGarden: #CampFire #CampFirePets
Kicked out when last @RedCross shelter closed? Updated 11:30a, verified: rehousing, giveaways, j…"
164,Wed Jan 30 21:47:04 +0000 2019,0,['CampFire'],,,0,@kelleysher @Jr3597 @Gysela18 Yes. Here is the link. Appalling untruths. #CampFire https://t.co/LWKF07NpJo
165,Wed Jan 30 21:47:03 +0000 2019,0,[],,,0,"RT @Lauriefirelily: 💥Consolidated Debris Removal Program
✔All Info needed 👇
Forms, Email, &amp; address
✔The Consolidated Debris Removal Progra…"
166,Wed Jan 30 21:44:06 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
167,Wed Jan 30 21:43:03 +0000 2019,0,[],,,0,"RT @USACEHQ: Brig. Gen. Kim Colloton, @USACE_SPD Commander, visited the @FEMA Area Field Office in Oroville, Ca, Jan. 23, to see team membe…"
168,Wed Jan 30 21:41:59 +0000 2019,0,"['snow', 'wintercamp', 'SkillsForLife', 'iscout', 'CampFire']",,,0,"RT @89thFifescouts: Looking forward to this weekends wintercamp. Fingers crossed for #snow. 

#wintercamp #SkillsForLife #iscout #CampFire…"
169,Wed Jan 30 21:40:45 +0000 2019,0,[],,,0,RT @Cal_OES: A Disaster Recovery Center jointly operated by Cal OES &amp; FEMA is open in Paradise to provide a variety of resources to #CampFi…
170,Wed Jan 30 21:40:25 +0000 2019,0,['CampFire'],,,0,RT @CountyofButte: Thank you @CASenatorJim for all the help connecting with #CampFire survivors about the debris removal deadline. https://…
171,Wed Jan 30 21:37:12 +0000 2019,0,['campfire'],,,0,@RealJamesWoods I know you were very helpful during the fire but these people still need our help. #campfire anyone… https://t.co/SghR5LzrjV
172,Wed Jan 30 21:36:02 +0000 2019,0,['CampFire'],,,0,@SierraNevada @BeerAdvocate 👏🏻 👏🏻 we got ours from @BerryessaBrew #CampFire
173,Wed Jan 30 21:30:05 +0000 2019,0,['CampFire'],,,1,"A llama who, along with its mother, was spared during the #CampFire, is being used as comfort animal. https://t.co/rOkhdCjbrC"
174,Wed Jan 30 21:26:01 +0000 2019,0,['CampFire'],,,0,Just means they’ll get out of paying the millions owed to #CampFire victims while prices will surge for us https://t.co/InhxtW6Go8
175,Wed Jan 30 21:21:12 +0000 2019,0,[],,,0,RT @sachikoko: @PeterAskin1 Peter this looks so much like Lily that @mainecoonadopts posted last month. I pray that it is not because she w…
176,Wed Jan 30 21:21:01 +0000 2019,0,[],,,0,RT @ActionNewsNow: Paradise town officials announced today that an ordinance allowing temporary RV placement in the town after the #CampFir…
177,Wed Jan 30 21:20:41 +0000 2019,2,[],,,1,Paradise town officials announced today that an ordinance allowing temporary RV placement in the town after the… https://t.co/HGOG74wG1k
178,Wed Jan 30 21:19:31 +0000 2019,1,[],,,0,"@DC2CA Hi please find the unroll here: Thread by @mgafni: ""Big day for in court today as federal judge will weigh h… https://t.co/is6gqByAg3"
179,Wed Jan 30 21:19:00 +0000 2019,0,['CampFire'],,,0,RT @trapperbyrne: California politicians have no stomach for helping out PG&amp;E. One Democratic lawmaker briefly tried after the #CampFire an…
180,Wed Jan 30 21:17:56 +0000 2019,2,['CampFire'],,,1,"We lost everything in the #CampFire Now we r looking to rebuild. We're a fam of 4, trying to rebuild our lives. We… https://t.co/qaSPX9WTWL"
181,Wed Jan 30 21:16:21 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
182,Wed Jan 30 21:13:24 +0000 2019,0,[],,,0,"RT @theorion_news: Thanks @benvsacbiz, a former Orionite working at the Sacramento Business Journal, for sending pizzas down to @theorion_n…"
183,Wed Jan 30 21:11:24 +0000 2019,0,[],,,0,"RT @ai6yrham: Very nice -- some concrete data to show the  ""internal displacement"" of a population due to a weather driven disaster. (this…"
184,Wed Jan 30 21:09:14 +0000 2019,0,[],,,0,"RT @ai6yrham: Very nice -- some concrete data to show the  ""internal displacement"" of a population due to a weather driven disaster. (this…"
185,Wed Jan 30 21:08:33 +0000 2019,0,[],,,0,RT @sachikoko: @PeterAskin1 Peter this looks so much like Lily that @mainecoonadopts posted last month. I pray that it is not because she w…
186,Wed Jan 30 21:08:26 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
187,Wed Jan 30 21:07:21 +0000 2019,0,"['CampFire', 'DisasterAssistTeam']",,,3,"Downloads available on link above.
#CampFire 
#DisasterAssistTeam https://t.co/nTB1EGywAW"
188,Wed Jan 30 21:06:52 +0000 2019,0,[],,,0,"RT @alastairgee: Three months after the fire that incinerated Paradise, the town is still mostly unpeopled, and this past weekend I saw ver…"
189,Wed Jan 30 21:06:00 +0000 2019,0,['CampFire'],,,1,"#CampFire victims have been through ‘hell.’ As last shelter closes, where will they go? https://t.co/b7m9pIY1UI"
190,Wed Jan 30 21:05:09 +0000 2019,6,[],,,4,"Very nice -- some concrete data to show the  ""internal displacement"" of a population due to a weather driven disast… https://t.co/3pzkEz7lPm"
191,Wed Jan 30 21:04:09 +0000 2019,3,[],,,6,"💥Consolidated Debris Removal Program
✔All Info needed 👇
Forms, Email, &amp; address
✔The Consolidated Debris Removal Pr… https://t.co/DbQQlNvqRQ"
192,Wed Jan 30 21:02:19 +0000 2019,0,[],,,0,"RT @FieryLilyLove: Since November 8th, I've seen the importance of talking - of having that outlet to process the unfathomable loss of home…"
193,Wed Jan 30 21:00:51 +0000 2019,0,['campfire'],,,0,RT @RyanSabalow: A powerful story by @ayoonhendricks who reports on the plight of #campfire victims at the last remaining shelter that's so…
194,Wed Jan 30 21:00:30 +0000 2019,5,[],,,3,"Since November 8th, I've seen the importance of talking - of having that outlet to process the unfathomable loss of… https://t.co/pAM3KHN4Ta"
195,Wed Jan 30 21:00:13 +0000 2019,0,[],,,0,"RT @alastairgee: Three months after the fire that incinerated Paradise, the town is still mostly unpeopled, and this past weekend I saw ver…"
196,Wed Jan 30 20:59:20 +0000 2019,0,[],,,0,RT @sachikoko: @PeterAskin1 Peter this looks so much like Lily that @mainecoonadopts posted last month. I pray that it is not because she w…
197,Wed Jan 30 20:57:16 +0000 2019,0,[],,,0,"RT @alastairgee: Three months after the fire that incinerated Paradise, the town is still mostly unpeopled, and this past weekend I saw ver…"
198,Wed Jan 30 20:57:16 +0000 2019,0,[],,,0,"RT @alastairgee: Three months after the fire that incinerated Paradise, the town is still mostly unpeopled, and this past weekend I saw ver…"
199,Wed Jan 30 20:56:18 +0000 2019,0,[],,,6,"Three months after the fire that incinerated Paradise, the town is still mostly unpeopled, and this past weekend I… https://t.co/qMG4199Wa0"
200,Wed Jan 30 20:56:18 +0000 2019,0,[],,,6,"Three months after the fire that incinerated Paradise, the town is still mostly unpeopled, and this past weekend I… https://t.co/qMG4199Wa0"
201,Wed Jan 30 20:54:45 +0000 2019,0,['campfire'],,,0,RT @RyanSabalow: A powerful story by @ayoonhendricks who reports on the plight of #campfire victims at the last remaining shelter that's so…
202,Wed Jan 30 20:54:30 +0000 2019,0,['CampFire'],,,0,"RT @FresnoBee: #CampFire victims have been through ‘hell.’ As last shelter closes, where will they go? https://t.co/fP7UILGDJw"
203,Wed Jan 30 20:52:58 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
204,Wed Jan 30 20:51:36 +0000 2019,0,[],,,0,RT @sachikoko: @PeterAskin1 Peter this looks so much like Lily that @mainecoonadopts posted last month. I pray that it is not because she w…
205,Wed Jan 30 20:50:36 +0000 2019,0,"['CampFire', 'CampFirePets']",,,0,"RT @ChaliceGarden: #CampFire #CampFirePets
Kicked out when last @RedCross shelter closed? Updated 11:30a, verified: rehousing, giveaways, j…"
206,Wed Jan 30 20:50:36 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
207,Wed Jan 30 20:48:32 +0000 2019,0,"['CampFire', 'CampFirePets']",,,0,"RT @ChaliceGarden: #CampFire #CampFirePets
Kicked out when last @RedCross shelter closed? Updated 11:30a, verified: rehousing, giveaways, j…"
208,Wed Jan 30 20:47:54 +0000 2019,0,"['CampFire', 'CampFirePets']",,,0,"RT @ChaliceGarden: #CampFire #CampFirePets
Kicked out when last @RedCross shelter closed? Updated 11:30a, verified: rehousing, giveaways, j…"
209,Wed Jan 30 20:47:25 +0000 2019,0,[],,,0,RT @sachikoko: @PeterAskin1 Peter this looks so much like Lily that @mainecoonadopts posted last month. I pray that it is not because she w…
210,Wed Jan 30 20:44:49 +0000 2019,1,[],,,0,"Just wanted to make sure you all know - there's a recall on Tyson Chicken Nuggets.  All the info is below. 

 Websi… https://t.co/MRg9w4sYzm"
211,Wed Jan 30 20:44:10 +0000 2019,0,"['CampFire', 'CampFirePets']",,,0,"RT @ChaliceGarden: #CampFire #CampFirePets
Kicked out when last @RedCross shelter closed? Updated 11:30a, verified: rehousing, giveaways, j…"
212,Wed Jan 30 20:43:40 +0000 2019,0,['CampFire'],,,0,"RT @Jasamsdestiny: Here's an interesting map!  It shows where many of the #CampFire survivors currently live now.  

List about 150 cities/…"
213,Wed Jan 30 20:42:15 +0000 2019,0,[],,,0,RT @sachikoko: @PeterAskin1 Peter this looks so much like Lily that @mainecoonadopts posted last month. I pray that it is not because she w…
214,Wed Jan 30 20:41:42 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
215,Wed Jan 30 20:41:06 +0000 2019,14,['CampFire'],,,9,"Here's an interesting map!  It shows where many of the #CampFire survivors currently live now.  

List about 150 ci… https://t.co/Fvh6koVaIE"
216,Wed Jan 30 20:41:03 +0000 2019,0,"['CampFire', 'CampFirePets', 'Found', 'Dogs', 'Cats', 'Concow', 'Chico', 'Animals']",,,0,"RT @Jr3597: 🔥🐶🐱1/16 #CampFire
#CampFirePets #Found #Dogs &amp; #Cats from #Concow area

Check #Chico #Animals Shelter

*CALL ME* if you need a…"
217,Wed Jan 30 20:38:32 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
218,Wed Jan 30 20:38:03 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
219,Wed Jan 30 20:32:53 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
220,Wed Jan 30 20:29:06 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
221,Wed Jan 30 20:28:24 +0000 2019,0,['prom'],,,0,RT @OliviaDeGennaro: A local organization is giving away 600 BRAND NEW @lulusdotcom #prom dresses FOR FREE!!! (yeah... you read that right)…
222,Wed Jan 30 20:26:43 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
223,Wed Jan 30 20:26:16 +0000 2019,0,['CampFire'],,,0,RT @PeterAskin1: Beautiful Maine coon mix lost at 5687 Cherry lane Paradise CA in the #CampFire wildfire (house destroyed)! If you have see…
224,Wed Jan 30 20:23:43 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: If you need supplies the Habitat for Humanity Chico Restore can help.

*By appointment only* 
Plz call:
☎ 530-895-1271 o…"
225,Wed Jan 30 20:23:10 +0000 2019,0,[],,,0,"@shiftypC Bonjour please find the unroll here: Thread by @mgafni: ""Big day for in court today as federal judge will… https://t.co/tRAIwXU3TB"
