created_at,favorite_count,hashtags,retweet_count,text
Mon Jul 23 23:36:29 +0000 2018,0,['CarrFire'],0,RT @R5_Fire_News: U.S. Forest Service providing air support and ground firefighters to @CAL_FIRE @FireAviationNPS #CarrFire (Shasta County)…
Mon Jul 23 23:36:24 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Mon Jul 23 23:33:13 +0000 2018,0,"['CarrFire', 'Shasta', 'Hwy299', 'Whiskeytown']",0,"#CarrFire #Shasta Co | Hwy299 HardClose BothDirection
350=&gt;1,000 acres 0%
#Hwy299/CarrPowerhouseRd #Whiskeytown… https://t.co/cD21etUSeQ"
Mon Jul 23 23:33:01 +0000 2018,0,['CarrFire'],1,UPDATE: Shelter for the #CarrFire has moved to Weaverville Elementary School. @CALFIRESHU @ShastaSheriff @ARCGoldCountry
Mon Jul 23 23:32:00 +0000 2018,0,"['UPDATE', 'CarrFire']",0,"RT @KRCR7: CARR FIRE #UPDATE: Cal Fire says the fire has grown to 1,000 acres and is still 0 percent contained. #CarrFire https://t.co/dqdl…"
Mon Jul 23 23:31:49 +0000 2018,2,"['UPDATE', 'CarrFire']",1,"CARR FIRE #UPDATE: Cal Fire says the fire has grown to 1,000 acres and is still 0 percent contained. #CarrFire https://t.co/dqdl9R1ezf"
Mon Jul 23 23:31:46 +0000 2018,0,['CarrFire'],0,"RT @sacbee_news: Fire blocks Highway 299 in Shasta County, burning through Whiskeytown National Park https://t.co/vhdyQycRyX #CarrFire"
Mon Jul 23 23:31:30 +0000 2018,0,[],0,"RT @CAL_FIRE: CAL FIRE is assisting Whiskeytown National Park with a wildfire at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County…"
Mon Jul 23 23:31:23 +0000 2018,0,['carrfire'],0,RT @tankis5150: Time lapse of #carrfire https://t.co/AoZfKQ7urQ
Mon Jul 23 23:31:17 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire #CAfire Shasta County https://t.co/jQnYtW7h4c
Mon Jul 23 23:31:15 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Mon Jul 23 23:31:07 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Mon Jul 23 23:30:55 +0000 2018,0,['CarrFire'],0,RT @engineco16: #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 50 acres and 0% contained. https://t.co/07…
Mon Jul 23 23:30:49 +0000 2018,0,['CarrFire'],0,RT @resistthis2017: @RepLaMalfa #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% containe…
Mon Jul 23 23:30:34 +0000 2018,0,['CarrFire'],0,"RT @resistthis2017: Hey @RepLaMalfa, #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% con…"
Mon Jul 23 23:30:32 +0000 2018,0,['CarrFire'],0,"RT @QuakeFactor: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progre…"
Mon Jul 23 23:30:25 +0000 2018,0,"['RT', 'CarrFire']",0,"#RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres.… https://t.co/oxr59XTnOM"
Mon Jul 23 23:30:18 +0000 2018,0,"['CarrFire', 'CAwx', 'CAfire']",0,"RT @RobElvington: Smoke plume/ pyrocumulus from the #CarrFire to 30,000 ft+ on radar scan.  #CAwx #CAfire https://t.co/CUujVvBmg9"
Mon Jul 23 23:30:10 +0000 2018,0,['CarrFire'],0,RT @moonshakes: Looking for info from people being evacuated from French Gulch due to the #CarrFire. My sister and her pets are among them.…
Mon Jul 23 23:30:00 +0000 2018,0,['CarrFire'],0,"RT @sacbee_news: Fire blocks Highway 299 in Shasta County, burning through Whiskeytown National Park https://t.co/vhdyQycRyX #CarrFire"
Mon Jul 23 23:29:57 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:29:52 +0000 2018,0,"['CarrFire', 'CAwx', 'CAfire']",0,"RT @RobElvington: Smoke plume/ pyrocumulus from the #CarrFire to 30,000 ft+ on radar scan.  #CAwx #CAfire https://t.co/CUujVvBmg9"
Mon Jul 23 23:29:51 +0000 2018,0,['BREAKING'],0,"RT @KRCR7: #BREAKING: Firefighters are currently battling three different fires near Whiskeytown, one of which is 50 acres. We have a repor…"
Mon Jul 23 23:29:47 +0000 2018,0,['CarrFire'],0,RT @MarioMNews: #CarrFire update: Fire now at 1000 acres. https://t.co/7wsRo7pcp2
Mon Jul 23 23:29:41 +0000 2018,0,['carrfire'],0,RT @tankis5150: Time lapse of #carrfire https://t.co/AoZfKQ7urQ
Mon Jul 23 23:29:28 +0000 2018,0,"['CarrFire', 'CAwx']",0,RT @RobElvington: Big pyrocumulus off the #CarrFire smoke plume.  View from KRCR.  #CAwx https://t.co/6vPNNIBoOY
Mon Jul 23 23:29:12 +0000 2018,0,['carrfire'],0,RT @tankis5150: Time lapse of #carrfire https://t.co/AoZfKQ7urQ
Mon Jul 23 23:28:25 +0000 2018,0,['CarrFire'],0,RT CALFIRESHU: Updated location for evacuation center #CarrFire https://t.co/bbLC9iSQTE
Mon Jul 23 23:28:25 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:28:15 +0000 2018,19,['CarrFire'],4,U.S. Forest Service providing air support and ground firefighters to @CAL_FIRE @FireAviationNPS #CarrFire (Shasta C… https://t.co/JWUfXlN83T
Mon Jul 23 23:28:15 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Mon Jul 23 23:27:44 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire #CAfire Shasta County https://t.co/jQnYtW7h4c
Mon Jul 23 23:27:44 +0000 2018,0,['carrfire'],0,RT @tankis5150: Time lapse of #carrfire https://t.co/AoZfKQ7urQ
Mon Jul 23 23:27:43 +0000 2018,0,"['CarrFire', 'CAwx', 'CAfire']",0,"RT @RobElvington: Smoke plume/ pyrocumulus from the #CarrFire to 30,000 ft+ on radar scan.  #CAwx #CAfire https://t.co/CUujVvBmg9"
Mon Jul 23 23:27:35 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:26:49 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Mon Jul 23 23:26:13 +0000 2018,0,['CarrFire'],0,"RT @BreakingNews_RS: All of French Gulch evacuated as #CarrFire grows to 1,000 acres: https://t.co/AfdUdU34Dm"
Mon Jul 23 23:25:36 +0000 2018,0,['CarrFire'],1,"#CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in… https://t.co/3IhreoXORQ"
Mon Jul 23 23:25:31 +0000 2018,0,['carrfire'],0,RT @tankis5150: Time lapse of #carrfire https://t.co/AoZfKQ7urQ
Mon Jul 23 23:25:11 +0000 2018,0,[],0,RT @NuriddinARC: We are opening an Evacuation Center at Trinity High School in Weaverville in response to the fire evacs around French Gulc…
Mon Jul 23 23:24:36 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Mon Jul 23 23:24:31 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Mon Jul 23 23:24:24 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:24:04 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: Updated location for evacuation center #CarrFire https://t.co/Qa9KwUyHnG
Mon Jul 23 23:24:03 +0000 2018,1,"['CarrFire', 'Wildfire']",0,"#CarrFire is over 1,000 acres with a very Rapid Rate of Spread. 
This is a very large potential #Wildfire https://t.co/QxsaRMElKj"
Mon Jul 23 23:23:58 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] an evacuation order for French Gulch has been issued. The evacuation center is at the First Baptist Chur…
Mon Jul 23 23:23:53 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:23:48 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Mon Jul 23 23:23:47 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: Updated location for evacuation center #CarrFire https://t.co/Qa9KwUyHnG
Mon Jul 23 23:23:46 +0000 2018,0,['carrfire'],0,RT @tankis5150: Time lapse of #carrfire https://t.co/AoZfKQ7urQ
Mon Jul 23 23:23:18 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Mon Jul 23 23:23:10 +0000 2018,29,['CarrFire'],20,"#CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in… https://t.co/RJJMcpBwjm"
Mon Jul 23 23:22:54 +0000 2018,0,"['CarrFire', 'Wildfire']",0,"I have now begun monitoring the #CarrFire 
This fire is over 350 acres.
This is a very large potential #Wildfire
Ex… https://t.co/huD2yYULAp"
Mon Jul 23 23:22:32 +0000 2018,0,"['CarrFire', 'CAfire', 'CAwx']",0,RT @RobElvington: The #CarrFire is burning hot on the GOES-16 Fire Temperature product.  This image was taken at 2:47 pm.  #CAfire #CAwx ht…
Mon Jul 23 23:21:59 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: Updated location for evacuation center #CarrFire https://t.co/Qa9KwUyHnG
Mon Jul 23 23:21:57 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: Updated location for evacuation center #CarrFire https://t.co/Qa9KwUyHnG
Mon Jul 23 23:21:55 +0000 2018,0,"['CarrFire', 'CAwx', 'CAfire']",0,"RT @RobElvington: Smoke plume/ pyrocumulus from the #CarrFire to 30,000 ft+ on radar scan.  #CAwx #CAfire https://t.co/CUujVvBmg9"
Mon Jul 23 23:21:36 +0000 2018,7,['CarrFire'],5,Updated location for evacuation center #CarrFire https://t.co/Qa9KwUyHnG
Mon Jul 23 23:20:03 +0000 2018,0,[],0,"RT @CAL_FIRE: CAL FIRE is assisting Whiskeytown National Park with a wildfire at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County…"
Mon Jul 23 23:19:24 +0000 2018,0,['CarrFire'],0,RT @resistthis2017: @RepLaMalfa #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% containe…
Mon Jul 23 23:18:50 +0000 2018,7,['CarrFire'],0,"@CALFIRESHU says Shasta County #CarrFire is now 1,000 acres, 0% contained.  Flames broke out at Powerhouse Rd in Fr… https://t.co/2ipgkNPaoT"
Mon Jul 23 23:18:44 +0000 2018,0,['CarrFire'],0,RT @resistthis2017: @RepLaMalfa #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% containe…
Mon Jul 23 23:18:07 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:17:49 +0000 2018,23,['CarrFire'],27,"Hey @RepLaMalfa, #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0%… https://t.co/OloriBdybG"
Mon Jul 23 23:17:44 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:15:40 +0000 2018,1,['CarrFire'],0,#CarrFire Shasta Co update 1000 acres with structure threat
Mon Jul 23 23:15:31 +0000 2018,13,['CarrFire'],7,@RepLaMalfa #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% cont… https://t.co/TUelkBT0t7
Mon Jul 23 23:15:16 +0000 2018,0,"['reddingfirefighters', 'carrfire']",0,RT @reddingff_1934: #reddingfirefighters assisting @CALFIRESHU on the #carrfire.    Multiple engines from RFD with off duty firefighters co…
Mon Jul 23 23:15:00 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:14:35 +0000 2018,0,['carrfire'],0,RT @tankis5150: Time lapse of #carrfire https://t.co/AoZfKQ7urQ
Mon Jul 23 23:14:25 +0000 2018,0,"['mexicanskull', 'CarrFire', 'sugarskulls', 'skulls', 'WeirdWaysToGetFamous']",0,"Get here=&gt; https://t.co/JvH9xHXgdR
#mexicanskull #CarrFire #sugarskulls #skulls #WeirdWaysToGetFamous https://t.co/eSKuFxZtf2"
Mon Jul 23 23:13:18 +0000 2018,0,"['CarrFire', 'CAwx']",0,RT @RobElvington: Big pyrocumulus off the #CarrFire smoke plume.  View from KRCR.  #CAwx https://t.co/6vPNNIBoOY
Mon Jul 23 23:12:52 +0000 2018,4,"['PyroCu', 'CarrFire', 'CAwx', 'CAfire']",3,great time lapse of #PyroCu development from the #CarrFire. #CAwx #CAfire https://t.co/08dxQjJdNs
Mon Jul 23 23:11:14 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:10:55 +0000 2018,0,"['CarrFire', 'CAwx', 'CAfire']",0,RT @RobElvington: Another view of the #CarrFire &amp; its pyrocumulus from Duane Langshaw.  #CAwx #CAfire @dlangshaw https://t.co/eqAgbdsRu4
Mon Jul 23 23:10:33 +0000 2018,0,"['CarrFire', 'FrenchGulch']",0,"RT @KreiderCourtney: #CarrFire evacuating town of #FrenchGulch is 350 acres and spreading, 0% contained. Hard closure at 299 6 miles from #…"
Mon Jul 23 23:09:39 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:08:44 +0000 2018,0,"['CarrFire', 'FrenchGulch']",0,"RT @KreiderCourtney: #CarrFire evacuating town of #FrenchGulch is 350 acres and spreading, 0% contained. Hard closure at 299 6 miles from #…"
Mon Jul 23 23:08:27 +0000 2018,0,['CarrFire'],0,"RT @BreakingNews_RS: All of French Gulch evacuated as #CarrFire grows to 1,000 acres: https://t.co/AfdUdU34Dm"
Mon Jul 23 23:08:17 +0000 2018,0,['CarrFire'],0,"RT @BreakingNews_RS: All of French Gulch evacuated as #CarrFire grows to 1,000 acres: https://t.co/AfdUdU34Dm"
Mon Jul 23 23:08:13 +0000 2018,0,['CarrFire'],0,RT @jtdavison: #CarrFire fro South Bonnyview &amp; 273 around 2:30pm  @RobElvington https://t.co/4VtaPASP5s
Mon Jul 23 23:07:42 +0000 2018,0,"['CarrFire', 'CAwx']",0,RT @RobElvington: Big pyrocumulus off the #CarrFire smoke plume.  View from KRCR.  #CAwx https://t.co/6vPNNIBoOY
Mon Jul 23 23:07:07 +0000 2018,0,"['reddingfirefighters', 'carrfire']",0,RT @reddingff_1934: #reddingfirefighters assisting @CALFIRESHU on the #carrfire.    Multiple engines from RFD with off duty firefighters co…
Mon Jul 23 23:07:07 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire #CAfire Shasta County https://t.co/jQnYtW7h4c
Mon Jul 23 23:06:50 +0000 2018,0,"['CarrFire', 'CAwx', 'CAfire']",0,RT @RobElvington: Another view of the #CarrFire &amp; its pyrocumulus from Duane Langshaw.  #CAwx #CAfire @dlangshaw https://t.co/eqAgbdsRu4
Mon Jul 23 23:06:43 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:06:43 +0000 2018,0,[],0,"RT @NWSEureka: While they may look similar on radar, not all of these little showers are actually showers. Smoke from the Carr Fire can be…"
Mon Jul 23 23:06:24 +0000 2018,0,['CarrFire'],0,RT CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres… https://t.co/p2F6MpNLhd
Mon Jul 23 23:06:05 +0000 2018,2,['CarrFire'],0,#CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contain… https://t.co/vieBIUsME5
Mon Jul 23 23:06:04 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:06:04 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:06:04 +0000 2018,0,"['reddingfirefighters', 'carrfire']",0,RT @reddingff_1934: #reddingfirefighters assisting @CALFIRESHU on the #carrfire.    Multiple engines from RFD with off duty firefighters co…
Mon Jul 23 23:05:58 +0000 2018,1,['CARRFIRE'],2,"#CARRFIRE Grows to 1,000 acres. We are live right now on @ActionNewsNow with the latest. https://t.co/Zn4LCnGreZ"
Mon Jul 23 23:05:56 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:05:39 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:05:33 +0000 2018,0,"['Whiskeytown', 'CarrFire']",0,RT @CALFIRESHU: @CALFIRESHU is assisting #Whiskeytown @NatlParkService #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta Co…
Mon Jul 23 23:05:32 +0000 2018,0,[],0,"RT @CaltransD2: TRAFFIC ALERT:  SR 299W remains CLOSED due to vegetation fire at Carr Powerhouse Road, near Whiskeytown Lake.  Highway is c…"
Mon Jul 23 23:05:26 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire #CAfire Shasta County https://t.co/jQnYtW7h4c
Mon Jul 23 23:04:46 +0000 2018,0,['CarrFire'],1,Looking for info from people being evacuated from French Gulch due to the #CarrFire. My sister and her pets are amo… https://t.co/1bETvurRsj
Mon Jul 23 23:04:42 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] an evacuation order for French Gulch has been issued. The evacuation center is at the First Baptist Chur…
Mon Jul 23 23:04:41 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:04:29 +0000 2018,0,"['CarrFire', 'CAfire', 'CAwx']",0,RT @RobElvington: The #CarrFire is burning hot on the GOES-16 Fire Temperature product.  This image was taken at 2:47 pm.  #CAfire #CAwx ht…
Mon Jul 23 23:04:23 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Mon Jul 23 23:04:00 +0000 2018,19,['CarrFire'],22,#CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contain… https://t.co/7YfqE6o09Y
Mon Jul 23 23:03:55 +0000 2018,0,['CarrFire'],0,"RT @BreakingNews_RS: All of French Gulch evacuated as #CarrFire grows to 1,000 acres: https://t.co/AfdUdU34Dm"
Mon Jul 23 23:03:52 +0000 2018,0,[],0,"RT @NWSEureka: While they may look similar on radar, not all of these little showers are actually showers. Smoke from the Carr Fire can be…"
Mon Jul 23 23:03:46 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] an evacuation order for French Gulch has been issued. The evacuation center is at the First Baptist Chur…
Mon Jul 23 23:03:46 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update]  with a wildfire at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 350 acres. Unified…"
Mon Jul 23 23:03:18 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update]  with a wildfire at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 350 acres. Unified…"
Mon Jul 23 23:02:44 +0000 2018,0,['CarrFire'],0,"RT @BreakingNews_RS: All of French Gulch evacuated as #CarrFire grows to 1,000 acres: https://t.co/AfdUdU34Dm"
Mon Jul 23 23:02:31 +0000 2018,0,['CarrFire'],0,RT @MarioMNews: #CarrFire update: Fire now at 1000 acres. https://t.co/7wsRo7pcp2
Mon Jul 23 23:01:51 +0000 2018,8,[],3,We are opening an Evacuation Center at Trinity High School in Weaverville in response to the fire evacs around Fren… https://t.co/0qcENPf0Uk
Mon Jul 23 23:01:00 +0000 2018,0,"['CarrFire', 'CAwx', 'CAfire']",0,"RT @RobElvington: Smoke plume/ pyrocumulus from the #CarrFire to 30,000 ft+ on radar scan.  #CAwx #CAfire https://t.co/CUujVvBmg9"
Mon Jul 23 23:00:58 +0000 2018,0,['CarrFire'],0,RT @MarioMNews: #CarrFire update: Fire now at 1000 acres. https://t.co/7wsRo7pcp2
Mon Jul 23 23:00:55 +0000 2018,0,"['CarrFire', 'FrenchGulch']",0,"RT @KreiderCourtney: #CarrFire evacuating town of #FrenchGulch is 350 acres and spreading, 0% contained. Hard closure at 299 6 miles from #…"
Mon Jul 23 23:00:48 +0000 2018,0,"['CarrFire', 'CAwx', 'CAfire']",0,"RT @RobElvington: Smoke plume/ pyrocumulus from the #CarrFire to 30,000 ft+ on radar scan.  #CAwx #CAfire https://t.co/CUujVvBmg9"
Mon Jul 23 23:00:45 +0000 2018,0,['CarrFire'],0,RT @ashulman_RS: This is for the #CarrFire https://t.co/SbljthxYyI
Mon Jul 23 23:00:42 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire #CAfire Shasta County https://t.co/jQnYtW7h4c
Mon Jul 23 23:00:32 +0000 2018,0,"['CarrFire', 'CAwx']",0,RT @RobElvington: Big pyrocumulus off the #CarrFire smoke plume.  View from KRCR.  #CAwx https://t.co/6vPNNIBoOY
Mon Jul 23 23:00:12 +0000 2018,11,"['CarrFire', 'CAwx', 'CAfire']",10,"Smoke plume/ pyrocumulus from the #CarrFire to 30,000 ft+ on radar scan.  #CAwx #CAfire https://t.co/CUujVvBmg9"
Mon Jul 23 22:59:52 +0000 2018,2,['CarrFire'],6,"All of French Gulch evacuated as #CarrFire grows to 1,000 acres: https://t.co/AfdUdU34Dm"
Mon Jul 23 22:59:34 +0000 2018,5,['CarrFire'],5,#CarrFire update: Fire now at 1000 acres. https://t.co/7wsRo7pcp2
Mon Jul 23 22:59:27 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd. in French Gulch is now 350 acres and 0% contained. @CAL_FIRE is now in…
Mon Jul 23 22:59:13 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire HWY 299 is closed from Oak Bottom to the east side of Carr Powerhouse Rd. @CHPRedding
Mon Jul 23 22:58:49 +0000 2018,0,[],0,"RT @CAL_FIRE: CAL FIRE is assisting Whiskeytown National Park with a wildfire at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County…"
Mon Jul 23 22:58:42 +0000 2018,0,['CarrFire'],0,"RT @sacbee_news: Fire blocks Highway 299 in Shasta County, burning through Whiskeytown National Park https://t.co/vhdyQycRyX #CarrFire"
Mon Jul 23 22:57:14 +0000 2018,0,"['CarrFire', 'TomahawkShoes']",0,"Is merely the will of the rock like a pigeon hawk, try Tomahawk! #CarrFire #TomahawkShoes"
Mon Jul 23 22:56:55 +0000 2018,0,['BREAKING'],0,"RT @KRCR7: #BREAKING: Firefighters are currently battling three different fires near Whiskeytown, one of which is 50 acres. We have a repor…"
Mon Jul 23 22:56:42 +0000 2018,0,"['Whiskeytown', 'CarrFire']",0,RT @CALFIRESHU: @CALFIRESHU is assisting #Whiskeytown @NatlParkService #CarrFire at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta Co…
Mon Jul 23 22:55:24 +0000 2018,55,['carrfire'],16,Time lapse of #carrfire https://t.co/AoZfKQ7urQ
Mon Jul 23 22:54:24 +0000 2018,0,[],0,RT @KRCR7: Cal Fire says the Carr Fire is 350 acres and is 0 percent contained. Highway 299W is closed in both directions. The entire town…
Mon Jul 23 22:53:51 +0000 2018,0,[],0,RT @KRCR7: Cal Fire says the Carr Fire is 350 acres and is 0 percent contained. Highway 299W is closed in both directions. The entire town…
Mon Jul 23 22:51:47 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire #CAfire Shasta County https://t.co/jQnYtW7h4c
Mon Jul 23 22:50:25 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire #CAfire Shasta County https://t.co/jQnYtW7h4c
Mon Jul 23 22:50:18 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire HWY 299 is closed from Oak Bottom to the east side of Carr Powerhouse Rd. @CHPRedding
Mon Jul 23 22:49:30 +0000 2018,0,[],0,"RT @NWSEureka: While they may look similar on radar, not all of these little showers are actually showers. Smoke from the Carr Fire can be…"
Mon Jul 23 22:48:57 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] an evacuation order for French Gulch has been issued. The evacuation center is at the First Baptist Chur…
Mon Jul 23 22:48:23 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire #CAfire Shasta County https://t.co/jQnYtW7h4c
